STANAME,STAID,latitude,longitude,mean_diff_winter,mean_diff_spring,mean_diff_summer,mean_diff_autumn,mean_diff_pers_winter,mean_diff_pers_spring,mean_diff_pers_summer,mean_diff_pers_autumn
WAIDHOFEN/YBBS-ZENTRUM,24502,+47:57:28,+014:47:03,0.8946894256404825,1.1853787006967877,1.5734952540944462,0.6105543415195687,0.0430198281230015,0.011052977537365042,0.05173994008062547,0.02831804457303738
PUCHBERG/SCHNEEBERG,24503,+47:47:25,+015:54:24,0.9895949035613154,1.5031326885505747,2.0221556100122555,0.9257191236699267,0.03692712950189119,-0.021680450816266354,0.03163190880986981,0.05328832978914554
BAD GLEICHENBERG,24510,+46:51:59,+015:54:00,1.1215325670498086,1.3762743628185898,1.6325712143928044,0.7909435392194037,0.025060666363102394,-0.019970625418020797,0.028185634456967087,0.054035260838670926
VILLACH-STADT,24512,+46:37:05,+013:52:26,2.1690392371591125,1.8836581709145435,2.465864608679265,1.3948818997094872,0.1283260914886892,-0.002242399799307982,0.004604230914232516,0.0850362183141009
KIRCHBICHL,24523,+47:30:56,+012:05:12,1.6620344827586209,1.8487268865567223,2.090804597701151,1.1288834154351388,0.04076837147755939,0.018438650826420485,0.020668949517865142,0.02599844798102766
KUFSTEIN,24524,+47:34:26,+012:09:50,1.4349297573435504,1.7387693653173404,2.0374137931034433,0.9781078691423506,0.04347191213511471,0.008333434830018834,0.0007000777812902312,0.01720293955330965
KUFSTEIN,24525,+47:34:31,+012:09:46,1.3943550446998723,1.72550099950025,2.025644677661166,0.9556372363268899,0.04274295815318571,0.006496320371896368,0.001934052036247283,0.01719752308957245
BAD ISCHL,24534,+47:42:21,+013:38:49,1.0390851891989132,1.4485757121439278,1.4962518740629633,0.7922566948690655,0.11389628875865608,0.02903848286709191,0.051922184508851034,0.057012238664328
MUERZZUSCHLAG,24538,+47:36:06,+015:40:22,1.418355044699872,1.6304547726136924,1.9479285357321352,1.130310723759,0.09002043803974999,-0.025244688429322877,-0.018899123143639097,0.005073610630497053
REICHENAU/RAX,24539,+47:42:00,+015:51:00,1.238948914431673,1.396056971514243,1.5683020989505252,0.8765934065934058,0.06661267751903913,0.0397925934692253,0.028380550066661625,0.05224839133289376
TAMSWEG,24554,+47:07:59,+013:48:29,1.9731683477988895,1.5576525718183563,2.014570056917554,0.9745296327016559,0.04958682404377001,-0.016920399111549782,0.04209798346734845,0.014674098671982175
TAMSWEG,24555,+47:07:27,+013:48:36,1.9731683477988895,1.5576525718183563,2.0531101476891127,0.9870964776214421,0.04834738017104928,-0.008006721084715432,0.05502117450205318,0.02286136457534756
TAMSWEG,24556,+47:06:59,+013:48:00,1.9731683477988895,1.5576525718183563,2.0531101476891127,0.9870964776214421,0.04834738017104928,-0.008006721084715432,0.05502117450205318,0.02286136457534756
BAD GASTEIN/BOECKSTEIN,24572,+47:05:33,+013:07:14,0.5531081777046603,0.5231644916049882,0.8677652657187931,0.22036503726158863,0.013514654859406752,-0.04327199216151532,-0.0022341802329287367,0.04383405766207047
BAD GASTEIN,24574,+47:06:59,+013:07:59,0.5580507064402926,0.5231644916049882,0.8677652657187931,0.2206302892509786,0.012912722801384401,-0.04249141345504191,-0.0035048070962643623,0.03711278809053633
BAD GASTEIN,24575,+47:06:37,+013:07:59,0.5580507064402926,0.5231644916049882,0.8677652657187931,0.2206302892509786,0.012912722801384401,-0.04249141345504191,-0.0035048070962643623,0.03711278809053633
RAURIS,24580,+47:13:59,+013:00:00,0.9862158365261813,1.2713168415792104,1.3573063468265865,0.5385398509536445,0.04591244337138806,-0.04683979295972188,-0.02611022975774554,0.03523246137344551
RAURIS,24581,+47:13:23,+012:59:33,0.9862158365261813,1.2713168415792104,1.3573063468265865,0.5385398509536445,0.04591244337138806,-0.04683979295972188,-0.02611022975774554,0.03523246137344551
RAURIS,24582,+47:13:00,+013:00:00,0.9862158365261813,1.2713168415792104,1.3573063468265865,0.5385398509536445,0.04591244337138806,-0.04683979295972188,-0.02611022975774554,0.03523246137344551
MAYRHOFEN,24593,+47:09:43,+011:51:05,0.7298365261813533,1.2452161419290366,1.3804785107446271,0.4206921813818383,-0.009667244169651529,0.007173087855133927,0.033426789673546946,0.0018364882353590418
PATSCHERKOFEL,24597,+47:12:33,+011:27:42,0.1428358738841604,0.6098125937031484,0.8194227886056975,-0.340042945560187,0.005694272314143136,-0.03560372718521554,-0.004513024136623776,-0.005369298961572116
UMHAUSEN,24604,+47:08:15,+010:56:00,0.3569003831417623,0.9841841579210397,1.2135232383808088,0.2124403183023862,0.009740554225475968,0.0051921649937665395,0.025266230402417097,-0.008447797392948049
LANDECK,24616,+47:08:25,+010:33:47,1.1536947637292463,1.2765217391304358,1.3199400299850055,0.3078337754199829,0.020120815000196707,-0.0031505266137034902,0.01781885893051507,-0.003866655940601844
BLUDENZ,24627,+47:10:00,+009:49:00,1.0377777777777777,1.628216292002202,2.003866420582309,1.0377443906057255,0.03145008443531664,0.020219120275289302,0.04810259507421943,0.03229820144008457
BLUDENZ,24630,+47:08:31,+009:50:08,1.0297318007662835,1.628216292002202,1.994496105739728,1.009248949876243,0.02978632046585875,0.020028839643043608,0.04092607020509254,0.019274703539927343
BLUDENZ,24631,+47:08:52,+009:49:45,1.0377777777777777,1.628216292002202,2.003379164210493,1.0197352720646933,0.034920088892685795,0.0201365124735271,0.05284128561118074,0.03754079120495278
BUERS,24632,+47:08:44,+009:49:59,1.0297318007662835,1.628216292002202,1.9940088493679156,0.9912398313352107,0.030605466870065014,0.01991079747363863,0.044871206679597445,0.02778398773690242
BERNSTEIN,24636,+47:24:29,+016:15:41,1.289171901253716,1.4699689440993797,1.7559756728778488,0.6848273155416003,0.03120838248316746,0.011191486380407381,-0.0005183825921564346,-0.015934555549022955
BERNSTEIN,24637,+47:24:00,+016:15:00,1.2977023394080394,1.4699689440993797,1.7769772256728764,0.7051962323390892,0.030908152298140586,0.011631188762162547,0.0027102338512902595,-0.013481240006796421
BRUCK/MUR,24648,+47:24:20,+015:14:57,1.301625798212005,1.4821601699150442,1.7858695652173893,0.8951660982695469,0.07933109372776019,-0.004121748206861109,0.0274976355352838,0.037590634682061475
BRUCK/MUR,24649,+47:24:20,+015:15:02,1.3018556832694763,1.4821601699150442,1.7858695652173893,0.8951660982695469,0.07933192262016812,-0.004122058040408713,0.02749761476446108,0.037590174460005524
WAIDHOFEN/YBBS,24650,+47:56:44,+014:48:33,0.8448481557992126,1.098732737963866,1.4670300666422662,0.5342032491470121,0.03977666993024314,0.007928893022027672,0.05072412322242305,0.026995887341149973
NEUSIEDL AM SEE,24651,+47:56:56,+016:49:42,1.1477049808429118,1.5445964517741135,1.974753873063463,0.8831186055323972,0.007441230000631524,-0.023791679158154118,0.004745041559895573,-0.02105661110626482
POERTSCHACH,24660,+46:37:50,+014:09:54,2.556546138769565,2.1650072819947663,2.5602186406796648,1.7501844132878617,0.10284129156690411,-0.0007772950087532798,-0.017740294117994618,0.05046745893366767
WIEN-DONAUFELD,24661,+48:15:24,+016:25:53,1.8862426564495531,2.087902298850574,2.600328585707146,1.4480005052418843,0.10590249600881275,-0.021844801984119113,0.029217122958770856,0.063073732910655
MONDSEE,24662,+47:51:02,+013:20:48,1.4179670536091489,1.7555821665438476,2.000278631633904,0.8419098143236052,0.08037270535284213,0.019304062550293405,0.06406547513982466,0.062496228421702445
BAD BLEIBERG,24668,+46:37:31,+013:41:03,1.3894809782221653,1.5140196230303813,1.5369022356953401,0.7309954997702928,0.03812664452601768,-0.012298630361659546,0.0064440334094773045,0.05993283026740722
BAD GASTEIN,24669,+47:06:37,+013:07:59,0.5531081777046603,0.5231644916049882,0.8677652657187931,0.22036503726158863,0.013514654859406752,-0.04327199216151532,-0.0022341802329287367,0.04383405766207047
BERNSTEIN,24673,+47:24:29,+016:15:41,1.2977023394080394,1.4699689440993797,1.7769772256728764,0.7051962323390892,0.030908152298140586,0.011631188762162547,0.0027102338512902595,-0.013481240006796421
BREGENZ,24675,+47:29:57,+009:44:44,1.266015325670498,1.5021526736631703,1.5586306846576718,0.8733724895793866,0.00606155911467706,-0.010827524505084438,0.058625678453624396,0.039836087059420495
BRUCK/MUR,24677,+47:24:20,+015:14:57,1.3018556832694763,1.4821601699150442,1.7858695652173893,0.8951660982695469,0.07933192262016812,-0.004122058040408713,0.02749761476446108,0.037590174460005524
BRUCKNEUDORF,24678,+48:00:46,+016:50:40,1.196970625798212,1.5812268865567223,2.043023488255873,1.0216782451265196,0.053447491288374865,4.082239506373006e-05,0.0050567755717368865,0.01247677001956703
EISENSTADT-NORDOST,24681,+47:51:15,+016:32:17,0.8341443167305236,0.9513443278360825,1.3192553723138438,0.3786257420740178,0.0404446061972547,-0.02750523625398458,0.013070205515962404,0.004316090047896753
FELDKIRCH,24683,+47:16:14,+009:36:33,1.3947676211626874,1.5227886056971496,2.014691404297853,1.0657976506252371,-0.02061255778387943,-0.003244490577417015,0.08200878841407203,0.08524181023267359
FREISTADT,24684,+48:29:39,+014:30:23,1.163100893997446,1.3396126936531747,1.6655634682658675,0.6778211443728681,0.06478953779588491,-0.005512228610967946,-0.028811050660355286,-0.0061158267924125275
GMUNDEN,24687,+47:54:51,+013:48:27,1.2596257982120052,1.7035707146426802,1.9811936005383544,0.8228078817733984,0.10294783808721636,0.002727441736600938,0.032247847794967185,0.04086666254876303
GRAZ-UNIVERSITAET,24688,+47:04:40,+015:26:56,1.7365478927203066,1.7324612693653183,1.8486869065467282,1.2938385752178867,0.012812204651223949,-0.04987385290619235,-0.01590474662099769,-0.002727038563635199
GROSS-ENZERSDORF,24689,+48:11:57,+016:33:32,1.2900140485312899,1.4668678160919537,1.8647026486756602,0.9055311355311346,0.04758726827314651,-0.015710330922790342,0.008915613155153384,-0.011171784529087651
INNSBRUCK-UNIV.,24697,+47:15:34,+011:23:03,1.7316091954022985,1.80839580209895,1.972241379310347,1.1097170645446521,0.04643193677010071,0.05125970924770955,0.043819661611987394,-0.0009062900276097967
JENBACH,24698,+47:23:22,+011:45:19,1.740498084291188,1.6640599177801754,1.9222638680659685,1.1327396741189837,0.047423767387144405,0.023288382614622297,0.00022113273580453394,0.005648882344965558
KREMS,24702,+48:25:05,+015:37:18,0.726565772669221,1.1562193903048499,1.405674662668659,0.3108235442718179,-0.01838869014442096,0.01352267210099979,0.026446536781728605,-0.046784838702077884
KLAGENFURT-FLUGHAFEN,24704,+46:38:53,+014:19:05,1.6086998277965654,1.7616172950534619,2.059507746126936,1.2175950486295335,0.06838931169189541,-0.013229749878813209,0.01249323203120041,0.037358619639337474
LANDECK,24706,+47:08:25,+010:33:47,1.1536947637292463,1.2765217391304358,1.3199400299850055,0.3078337754199829,0.020120815000196707,-0.0031505266137034902,0.01781885893051507,-0.003866655940601844
LANGENLOIS,24708,+48:28:21,+015:41:48,0.9201621966794379,1.460108695652174,1.7699250374812578,0.7346419098143251,0.0012805790749341886,-0.004174903279432565,0.03285352611060221,-0.005211661488923595
LIENZ,24709,+46:49:31,+012:48:23,1.3806538952745857,1.4804872563718128,1.7672876061968985,0.7052936718453964,0.056338946419208745,0.0017926384482444837,0.04023749435651873,0.016884533780489933
LINZ-STADT,24710,+48:17:47,+014:17:06,1.4579407124580732,1.6534438997332241,1.791641679160417,0.9572565365668808,0.01566942544067408,-0.0024676663850330934,0.049173871201557307,-0.006648884518079915
MARIAZELL/ST.SEBASTIAN-FLUGFELD,24713,+47:47:20,+015:18:06,0.6073946360153262,0.8758155042729454,1.1255100009342538,0.381129215611975,0.07531622917738086,0.009755225259753406,0.023666255170457163,-0.017802108086822203
MAYRHOFEN,24715,+47:09:33,+011:51:01,0.7298365261813533,1.2452161419290366,1.3804785107446271,0.4206921813818383,-0.009667244169651529,0.007173087855133927,0.033426789673546946,0.0018364882353590418
NEUSIEDL AM SEE,24719,+47:56:56,+016:49:42,1.1477049808429118,1.5445964517741135,1.974753873063463,0.8831186055323972,0.007441230000631524,-0.023791679158154118,0.004745041559895573,-0.02105661110626482
LEISER BERGE,24721,+48:33:30,+016:22:17,1.0475,1.3994142836486603,1.5816466766616664,0.6741242686357847,0.005320963916863892,-0.03454521938649189,0.0373962533065013,0.028939509048329082
PREITENEGG,24725,+46:56:17,+014:54:54,1.0137756364781136,1.422226386806595,1.5203233273473167,0.6233017557155494,0.02212256877965814,-0.04567597061530248,0.001461791498695103,0.0230426778040808
PUCHBERG/SCHNEEBERG,24726,+47:47:25,+015:54:24,0.9895949035613154,1.5031326885505747,2.0221556100122555,0.9257191236699267,0.03692712950189119,-0.021680450816266354,0.03163190880986981,0.05328832978914554
REUTTE,24730,+47:29:39,+010:42:55,1.4475402298850575,1.5038718140929541,1.364412793603199,0.7570847543261348,0.0013614480301885625,0.029042862799394917,0.06904802566840798,0.006194761835824401
ROHRBACH,24731,+48:34:01,+014:00:15,0.9557100922441526,1.5150987391407602,1.7601636681659194,0.5156560880142838,0.055895844604459614,-0.0218540439169213,0.039162661521428735,0.03451382855878168
RAURIS,24732,+47:13:23,+012:59:33,0.9932273307790545,1.2722913543228387,1.3573063468265865,0.5385398509536445,0.03895886059173691,-0.058481665125218,-0.02046639316715668,0.037243127158554205
REICHENAU/RAX,24734,+47:41:57,+015:50:12,1.238948914431673,1.396056971514243,1.5683020989505252,0.8765934065934058,0.06661267751903913,0.0397925934692253,0.028380550066661625,0.05224839133289376
RETZ/WINDMUEHLE,24735,+48:45:39,+015:56:30,1.202381864623244,1.703703148425788,2.026761619190406,0.9594278135657461,0.08529395067053207,0.0198117400843621,0.015354269325468142,0.023581413837489105
SCHMITTENHOEHE,24739,+47:19:41,+012:44:16,1.2424712643678162,1.727186989212161,1.9022236651030706,0.7245659804223723,0.023633858986736547,-0.033870145715572314,0.038246296580353924,-0.002403150055207628
SCHOECKL,24740,+47:11:54,+015:27:59,0.944111863492469,1.42821621277831,1.7333410416832837,0.556816067870229,0.04876728172063928,-0.017033245412476857,0.030735811427979435,0.07218565028003653
STIFT ZWETTL,24743,+48:37:04,+015:12:11,1.0189910600255427,1.2366404297851075,1.4341729135432253,0.4610980874169375,0.04413982446180273,0.012803121196571633,0.0003404573186480746,-0.025739222643900384
ST.ANDRAE/LAVANTTAL,24744,+46:45:51,+014:49:40,1.3464582371473788,1.7176422285471258,2.002068965517239,1.2197056966022473,0.03604947134341859,-0.029284534479014395,0.0015905780199722576,-0.008292049806617597
ST.POELTEN/LANDHAUS,24747,+48:11:57,+015:37:50,1.2217547892720306,1.3679760119940045,1.6426786606696666,0.7392042440318303,0.04850337940443926,0.006748642435113411,0.0203665494681307,0.017655924029400062
ST.VEIT/GLAN,24748,+46:44:20,+014:23:07,1.7190461351427029,1.6526388234977425,1.823445777111445,1.1816837185802722,0.04947295923106531,-0.014075714175586135,-0.035241084176455925,-0.004763989228662331
TAMSWEG,24750,+47:07:59,+013:48:29,1.9731683477988895,1.5576525718183563,2.0531101476891127,0.9870964776214421,0.04834738017104928,-0.008006721084715432,0.05502117450205318,0.02286136457534756
VILLACH-STADT,24752,+46:37:05,+013:52:26,2.1690392371591125,1.8836581709145435,2.465864608679265,1.3948818997094872,0.1283260914886892,-0.002242399799307982,0.004604230914232516,0.0850362183141009
WAIDHOFEN/YBBS,24753,+47:56:44,+014:48:33,0.8488164097674665,1.1129796323738042,1.4936559273920764,0.5428655718760265,0.037802665969871085,0.007908591168665205,0.051314918173636065,0.02699502015300534
WIEN-HOHE WARTE,24756,+48:14:53,+016:21:21,1.2572311621966796,1.4820827086456756,1.760083708145924,0.8306997600101056,0.05358702958121184,-0.011229057512597186,0.013144257733071065,-0.023228924181560206
WIEN/UNTERLAA,24758,+48:07:30,+016:25:09,1.1524431673052364,1.3772863568215907,1.6946564217891051,0.7479184034356461,0.0409418349650273,-0.047676111689261044,0.02624928699941588,0.026409976173577102
WR.NEUSTADT/FLUGPLATZ,24762,+47:49:54,+016:13:51,0.8296666666666668,1.24672830770397,1.8257896051974036,0.5864607805987117,0.021656412960782988,-0.051563949981825744,0.021406003396279672,-0.019137201176571243
DEUTSCHLANDSBERG,24764,+46:49:18,+015:13:36,1.0027011494252873,1.2123713143428283,1.658778110944528,0.6696324365289907,0.0008393012363540372,-0.05948940860153036,-0.019759066979919037,-0.019070388363677273
KANZELHOEHE,24770,+46:40:37,+013:54:06,0.6321918291138413,1.4021620739648504,1.5892084326103717,0.2258701690590339,0.015116820647099748,-0.012819961157076306,0.022863239202094817,0.003362488904997941
SALZBURG-FLUGHAFEN,24779,+47:47:21,+013:00:29,1.5882017879948913,1.6568815592203912,1.7838643178410756,0.9114247821144374,0.04719173080412275,-0.032163548965124925,0.020319128721015278,0.039277376415187165
BAD ISCHL,24780,+47:42:21,+013:38:49,1.0390851891989132,1.4485757121439278,1.4962518740629633,0.7922566948690655,0.11389628875865608,0.02903848286709191,0.051922184508851034,0.057012238664328
UMHAUSEN,24783,+47:08:21,+010:55:44,0.3569003831417623,0.9841841579210397,1.2135232383808088,0.2124403183023862,0.009740554225475968,0.0051921649937665395,0.025266230402417097,-0.008447797392948049
DOELLACH,24784,+46:57:29,+012:54:09,1.996934865900383,1.02747376311844,0.9079897551224381,0.6183023872679039,0.06758662747564002,0.04379647506982987,0.07912024494254696,0.0029229780819727256
KUFSTEIN,24787,+47:34:31,+012:09:46,1.4349297573435504,1.7387693653173404,2.0374137931034433,0.9781078691423506,0.04347191213511471,0.008333434830018834,0.0007000777812902312,0.01720293955330965
SALZBURG-FREISAAL,24789,+47:47:26,+013:03:15,1.87888122605364,2.056801599200398,1.8778273363318299,1.0495389667803465,0.07917475501108678,-0.05504675984129505,0.005198772481510479,0.03937182688930634
HOLZGAU,24790,+47:15:27,+010:20:17,-0.18236653895274602,1.2777786106946536,1.5492478760619708,-0.019967159277504365,-0.003637303886835165,-0.011361617319821032,-0.013030758587783846,0.0024581367157924614
FUERSTENFELD,24796,+47:01:50,+016:04:50,1.292991060025543,1.511565467266367,1.634334082958521,1.026088164708856,0.06600075186360613,-0.02559259998655145,0.0356431729139563,0.10108757617845054
KOLLERSCHLAG,24798,+48:36:10,+013:50:21,1.3472618135376753,1.5410132771967042,1.5686367330353512,0.6059632484898971,0.04540813297278983,-0.055303120482473704,-0.03388717415345395,0.03348904694067577
